i,time,level,isHigh,tf,mid,atr15,atr1
2522,2025-03-24 10:00:00,87330.95,True,H4,87336.79,255.30714285714203,548.7842857142844
2542,2025-03-24 15:00:00,87939.61,True,H4,87939.78,369.83928571428675,571.346428571428
2556,2025-03-24 18:30:00,88499.97,True,H1,88484.57,344.490714285714,589.2835714285715
2564,2025-03-24 20:30:00,87966.44,False,H1,87937.71,317.7364285714294,631.7264285714284
2570,2025-03-24 22:00:00,87798.35,False,H1,87760.53,309.60857142857276,649.481428571428
2574,2025-03-24 23:00:00,87308.24,False,H1,87292.69,302.16428571428594,653.7742857142855
2576,2025-03-24 23:30:00,87308.24,False,H1,87279.84,274.1192857142856,653.7742857142855
2600,2025-03-25 05:30:00,86684.04,True,H1,86674.05,237.3057142857142,574.0321428571426
2602,2025-03-25 06:00:00,86795.58,True,H1,86772.9,236.23499999999953,541.8921428571422
2615,2025-03-25 09:15:00,86903.22,True,H4,86889.25,206.40857142857152,545.3342857142852
2649,2025-03-25 17:45:00,87978.12,True,H1,87955.3,335.92071428571217,542.0628571428554
2651,2025-03-25 18:15:00,87796.33,False,H1,87792.51,299.62428571428296,549.4464285714265
2653,2025-03-25 18:45:00,87796.33,False,H1,87817.9,295.1064285714269,549.4464285714265
2665,2025-03-25 21:45:00,87791.84,False,H1,87758.77,301.6900000000002,584.0392857142839
2668,2025-03-25 22:30:00,87580.3,False,H4,87612.32,323.3471428571439,602.672142857141
2680,2025-03-26 01:30:00,87846.27,True,H1,87822.63,272.6985714285703,587.585714285713
2682,2025-03-26 02:00:00,87591.56,False,H1,87573.59,234.59928571428358,588.2028571428569
2688,2025-03-26 03:30:00,87147.64,False,H4,87148.83,209.42357142857196,543.913571428571
2692,2025-03-26 04:30:00,87441.17,True,H1,87415.53,194.2378571428583,507.86785714285674
2701,2025-03-26 06:45:00,87932.04,True,H4,87911.86,188.44571428571675,507.74928571428507
2710,2025-03-26 09:00:00,87886.52,False,H1,87905.69,189.20642857143062,480.3471428571439
2723,2025-03-26 12:15:00,87828.14,False,H4,87812.85,172.3307142857146,419.9500000000002
2725,2025-03-26 12:45:00,87828.14,False,H4,87810.44,187.4628571428579,419.9500000000002
2728,2025-03-26 13:30:00,87828.14,False,H4,87831.53,226.91785714285757,478.54285714285754
2731,2025-03-26 14:15:00,86725.52,False,H1,86726.22,360.36357142857224,498.980714285715
2751,2025-03-26 19:15:00,86173.6,False,H1,86150.27,346.6028571428563,571.2492857142861
2752,2025-03-26 19:30:00,86470.15,False,H4,86503.84,354.9264285714276,571.2492857142861
2759,2025-03-26 21:15:00,87093.51,True,H4,87100.54,347.0428571428586,603.9664285714296
2775,2025-03-27 01:15:00,87364.71,True,H1,87385.61,231.58428571428522,635.7250000000016
2778,2025-03-27 02:00:00,87556.72,True,H1,87557.97,233.95928571428522,635.6342857142861
2781,2025-03-27 02:45:00,87556.72,True,H1,87594.4,227.90785714285656,635.6342857142861
2800,2025-03-27 07:30:00,87305.12,False,H1,87323.47,152.73571428571344,467.4628571428569
2805,2025-03-27 08:45:00,87473.48,True,H1,87460.98,168.47857142857123,449.1257142857139
2855,2025-03-27 21:15:00,87371.04,True,H1,87402.73,222.7578571428551,562.2064285714265
2863,2025-03-27 23:15:00,87287.11,False,H1,87269.67,193.94499999999763,566.5628571428554
2867,2025-03-28 00:15:00,86931.3,False,H4,86944.06,192.18071428571213,568.2792857142839
2869,2025-03-28 00:45:00,87356.8,True,H1,87334.09,211.86357142857014,568.2792857142839
2876,2025-03-28 02:30:00,87092.2,False,H1,87078.27,222.44285714285692,558.4828571428568
2883,2025-03-28 04:15:00,86700.18,False,H4,86689.62,194.45071428571723,482.9535714285718
2895,2025-03-28 07:15:00,85633.36,False,H1,85612.53,300.9214285714292,494.44642857142856
2900,2025-03-28 08:30:00,85135.52,False,H4,85148.35,293.91785714285754,481.86357142857116
2902,2025-03-28 09:00:00,85026.6,False,H1,85044.6,289.0557142857132,483.7514285714278
2905,2025-03-28 09:45:00,85135.52,False,H4,85146.6,269.0228571428566,483.7514285714278
2909,2025-03-28 10:45:00,84969.8,False,H1,84942.82,251.34214285714344,479.6942857142858
2913,2025-03-28 11:45:00,85247.64,True,H1,85227.59,248.2871428571421,477.02357142857153
2931,2025-03-28 16:15:00,83919.63,False,H4,83925.51,395.2814285714298,594.0442857142854
2934,2025-03-28 17:00:00,83653.0,False,H1,83664.4,367.69642857142964,603.1814285714271
2944,2025-03-28 19:30:00,83696.23,False,H1,83662.92,265.23928571428615,560.3385714285707
2947,2025-03-28 20:15:00,83897.02,True,H1,83895.68,255.11214285714232,547.1571428571416
2954,2025-03-28 22:00:00,84215.67,True,H4,84223.44,241.8157142857121,527.4578571428553
2964,2025-03-29 00:30:00,84537.41,True,H4,84556.91,187.8357142857151,513.6842857142848
2971,2025-03-29 02:15:00,84187.41,False,H1,84204.88,189.10500000000008,492.9307142857142
2984,2025-03-29 05:30:00,83971.75,False,H1,83950.29,192.39357142857105,410.81285714285644
2987,2025-03-29 06:15:00,83709.77,False,H4,83728.29,167.048571428573,396.24785714285724
2988,2025-03-29 06:30:00,83863.85,False,H1,83870.45,157.52571428571642,396.24785714285724
2997,2025-03-29 08:45:00,83913.16,True,H1,83933.57,164.61571428571708,369.94571428571464
3026,2025-03-29 16:00:00,82645.96,True,H1,82665.38,214.45785714285947,489.4928571428588
3032,2025-03-29 17:30:00,82137.08,False,H4,82149.1,274.5950000000022,519.0528571428596
3052,2025-03-29 22:30:00,82345.83,False,H1,82377.8,218.04428571428642,561.385000000001
3056,2025-03-29 23:30:00,82531.02,True,H1,82507.42,172.91357142857305,525.1621428571442
3061,2025-03-30 00:45:00,82806.23,True,H4,82825.96,177.28857142857305,498.5821428571435
3064,2025-03-30 01:30:00,82917.28,True,H1,82918.65,183.4742857142867,442.4664285714285
3080,2025-03-30 05:30:00,83080.31,False,H1,83096.66,173.62928571428554,441.01714285714115
3094,2025-03-30 09:00:00,83357.29,True,H4,83358.14,163.2678571428592,355.5364285714282
3099,2025-03-30 10:15:00,83265.63,False,H1,83244.3,151.3621428571444,364.04428571428537
3103,2025-03-30 11:15:00,83079.22,False,H1,83084.61,176.09142857142953,368.4492857142853
3135,2025-03-30 19:15:00,82577.19,False,H4,82597.98,246.62357142857323,426.4721428571419
3139,2025-03-30 20:15:00,82554.91,False,H1,82565.11,209.2942857142854,415.3114285714276
3151,2025-03-30 23:15:00,82033.06,False,H4,82005.37,310.7035714285708,525.6614285714271
3169,2025-03-31 03:45:00,81540.21,False,H4,81544.46,392.0864285714321,620.6499999999994
3185,2025-03-31 07:45:00,81919.87,False,H1,81945.54,241.107142857147,614.8692857142845
3201,2025-03-31 11:45:00,82235.76,True,H1,82227.89,281.48357142857066,667.4192857142843
3208,2025-03-31 13:30:00,81926.63,False,H1,81911.5,372.1192857142877,719.2678571428551
3218,2025-03-31 16:00:00,83384.34,False,H1,83348.03,609.644285714286,705.5735714285703
3220,2025-03-31 16:30:00,83384.34,False,H1,83383.49,578.2478571428572,705.5735714285703
3237,2025-03-31 20:45:00,82373.91,False,H4,82416.75,357.039285714288,815.8235714285693
3242,2025-03-31 22:00:00,82373.91,False,H4,82404.8,274.7264285714274,792.3042857142833
3246,2025-03-31 23:00:00,82561.29,True,H1,82538.78,240.3521428571434,788.5435714285684
3247,2025-03-31 23:15:00,82373.91,False,H4,82356.71,252.31428571428634,788.5435714285684
3249,2025-03-31 23:45:00,82561.29,True,H1,82538.42,242.86285714285728,788.5435714285684
3259,2025-04-01 02:15:00,82896.48,True,H4,82893.18,261.9721428571429,686.3307142857126
3263,2025-04-01 03:15:00,83125.43,True,H1,83093.19,221.45142857142804,621.5435714285704
3266,2025-04-01 04:00:00,82921.54,False,H1,82936.4,199.10928571428562,553.9778571428562
3274,2025-04-01 06:00:00,82981.16,False,H1,82995.54,184.3928571428582,550.5378571428561
3276,2025-04-01 06:30:00,83349.51,True,H1,83351.06,185.57928571428678,550.5378571428561
3278,2025-04-01 07:00:00,83501.44,True,H1,83513.97,189.9557142857146,497.53928571428384
3287,2025-04-01 09:15:00,84226.33,True,H1,84228.28,224.49500000000054,428.94785714285536
3291,2025-04-01 10:15:00,84395.03,True,H1,84397.37,219.5164285714283,418.56714285714094
3308,2025-04-01 14:30:00,83456.57,False,H4,83485.53,380.6228571428593,535.5985714285707
3323,2025-04-01 18:15:00,84892.95,False,H1,84876.42,390.0521428571436,643.5857142857151
3336,2025-04-01 21:30:00,85372.02,True,H1,85362.48,255.60785714285677,653.0264285714313
3341,2025-04-01 22:45:00,85121.7,False,H1,85123.55,246.77214285714268,626.6364285714309
3342,2025-04-01 23:00:00,85086.85,False,H1,85076.68,243.92214285714311,650.1807142857173
3349,2025-04-02 00:45:00,84969.5,False,H1,84973.94,233.086428571428,649.9085714285746
3350,2025-04-02 01:00:00,84915.97,False,H1,84901.85,225.662857142856,649.8271428571461
3354,2025-04-02 02:00:00,84755.33,False,H4,84760.1,247.6335714285711,650.1121428571454
3360,2025-04-02 03:30:00,84612.69,False,H1,84575.08,251.23285714285572,643.5935714285744
3391,2025-04-02 11:15:00,84814.81,False,H1,84795.12,288.2085714285723,484.77000000000095
3392,2025-04-02 11:30:00,84704.75,True,H4,84715.78,297.8921428571443,484.77000000000095
3414,2025-04-02 17:00:00,87211.9,True,H1,87196.39,509.0735714285703,735.0007142857149
3416,2025-04-02 17:30:00,86566.96,False,H1,86565.57,465.70214285714195,735.0007142857149
3438,2025-04-02 23:00:00,82561.02,False,H1,82607.64,1011.6857142857136,1159.2835714285704
3440,2025-04-02 23:30:00,82561.02,False,H1,82553.23,859.6900000000003,1159.2835714285704
3446,2025-04-03 01:00:00,83323.35,True,H1,83278.34,514.4264285714287,1242.5985714285719
3459,2025-04-03 04:15:00,83275.01,False,H1,83265.4,311.92071428571427,1131.0128571428577
3466,2025-04-03 06:00:00,83260.24,False,H1,83263.59,246.50571428571442,1035.5407142857148
3471,2025-04-03 07:15:00,83358.72,True,H1,83326.65,250.81500000000025,1003.5957142857151
3476,2025-04-03 08:30:00,83691.55,True,H4,83632.08,245.73714285714127,992.0264285714283
3481,2025-04-03 09:45:00,83375.38,False,H1,83431.08,246.21642857142746,956.2535714285716
3487,2025-04-03 11:15:00,83087.91,False,H1,83063.29,256.41928571428434,677.7007142857141
3490,2025-04-03 12:00:00,82950.39,False,H4,82914.93,258.4385714285714,610.1492857142865
3498,2025-04-03 14:00:00,81697.07,False,H1,81693.79,408.74642857142834,634.153571428571
3500,2025-04-03 14:30:00,81697.07,False,H1,81725.39,450.6514285714293,634.153571428571
3523,2025-04-03 20:15:00,81753.15,False,H1,81750.85,351.6228571428593,706.5728571428574
3525,2025-04-03 20:45:00,82307.72,True,H1,82292.0,359.077857142859,706.5728571428574
3526,2025-04-03 21:00:00,82421.96,True,H4,82431.39,339.4864285714294,708.1692857142854
3536,2025-04-03 23:30:00,82802.26,True,H1,82827.73,258.5121428571386,739.4635714285707
3539,2025-04-04 00:15:00,83277.51,True,H4,83272.38,270.22142857142484,725.5821428571425
3562,2025-04-04 06:00:00,83154.99,True,H1,83151.9,212.11142857143048,540.0114285714278
3581,2025-04-04 10:45:00,82531.5,False,H4,82510.84,438.00142857143095,691.1649999999988
3588,2025-04-04 12:30:00,82714.33,True,H1,82707.56,616.8242857142862,796.1185714285717
3593,2025-04-04 13:45:00,83302.53,True,H1,83291.51,656.8371428571429,834.0264285714303
3598,2025-04-04 15:00:00,83462.18,True,H1,83452.41,741.7578571428583,958.788571428573
3619,2025-04-04 20:15:00,83750.01,False,H1,83762.18,513.8228571428564,1161.512142857145
3636,2025-04-05 00:30:00,83447.87,False,H4,83459.34,231.15785714285863,958.1421428571454
3646,2025-04-05 03:00:00,83749.59,False,H1,83780.14,237.90500000000196,783.72142857143
3655,2025-04-05 05:15:00,83836.11,True,H1,83816.85,179.97642857142742,609.7450000000016
3659,2025-04-05 06:15:00,83592.02,False,H1,83577.28,151.37214285714123,579.049285714287
3660,2025-04-05 06:30:00,83331.7,False,H4,83357.45,156.4957142857134,579.049285714287
3662,2025-04-05 07:00:00,83331.7,False,H4,83344.84,152.89571428571384,473.3878571428587
3668,2025-04-05 08:30:00,83534.9,True,H1,83527.84,156.35500000000008,433.35714285714494
3678,2025-04-05 11:00:00,83534.64,False,H1,83545.6,150.47714285714235,357.42214285714414
3686,2025-04-05 13:00:00,83083.69,False,H1,83106.0,160.1064285714279,391.6514285714293
3695,2025-04-05 15:15:00,82632.62,False,H1,82637.74,240.1121428571444,383.6807142857152
3707,2025-04-05 18:15:00,82949.97,True,H1,82968.5,199.64571428571486,370.6250000000021
3713,2025-04-05 19:45:00,82832.34,False,H1,82847.33,159.75642857142935,381.4942857142887
3727,2025-04-05 23:15:00,83155.96,True,H4,83172.84,179.51499999999942,400.2942857142885
3735,2025-04-06 01:15:00,83622.71,True,H1,83643.81,179.30357142857247,401.9471428571477
3738,2025-04-06 02:00:00,83395.9,False,H1,83380.94,190.8792857142866,386.982857142862
3743,2025-04-06 03:15:00,83265.44,False,H1,83284.65,156.90714285714472,347.26857142857625
3765,2025-04-06 08:45:00,82970.81,False,H4,82974.44,168.23142857142895,327.2750000000025
3769,2025-04-06 09:45:00,83012.62,True,H1,83015.82,174.26071428571387,318.8650000000021
3770,2025-04-06 10:00:00,82854.45,False,H1,82859.16,170.3478571428568,326.1471428571448
3792,2025-04-06 15:30:00,82582.16,False,H4,82568.2,264.85571428571296,353.74285714285674
3839,2025-04-07 03:15:00,78301.6,False,H1,78242.63,596.8307142857136,1132.3407142857145
3858,2025-04-07 08:00:00,75356.02,True,H1,75394.95,657.0714285714286,1307.3057142857122
3875,2025-04-07 12:15:00,77325.09,True,H1,77335.55,580.7592857142871,1310.4442857142826
3877,2025-04-07 12:45:00,77325.09,True,H1,77258.22,628.2050000000017,1310.4442857142826
3886,2025-04-07 15:00:00,77803.21,False,H1,77735.85,1369.9028571428582,1607.1592857142812
3893,2025-04-07 16:45:00,77444.07,False,H1,77380.75,1445.084999999998,1637.7021428571388
3895,2025-04-07 17:15:00,78529.19,True,H1,78521.24,1260.4435714285707,1679.9078571428533
3902,2025-04-07 19:00:00,78252.08,False,H1,78311.2,681.8428571428584,1670.8714285714263
3909,2025-04-07 20:45:00,78921.77,True,H1,78927.11,597.1949999999997,1548.970714285712
3910,2025-04-07 21:00:00,79121.92,True,H1,79109.13,582.0992857142857,1544.6228571428542
3914,2025-04-07 22:00:00,79594.18,True,H1,79592.29,517.8735714285701,1494.3578571428536
3920,2025-04-07 23:30:00,79367.02,True,H4,79319.67,415.3499999999975,1490.133571428568
3921,2025-04-07 23:45:00,79149.38,False,H1,79169.95,407.97071428571195,1490.133571428568
3925,2025-04-08 00:45:00,79068.0,False,H1,78998.1,394.1092857142825,1431.6599999999962
3927,2025-04-08 01:15:00,79595.59,True,H1,79664.57,427.0864285714259,1507.1985714285681
3932,2025-04-08 02:30:00,80223.81,True,H4,80214.33,472.3471428571419,1487.66214285714
3935,2025-04-08 03:15:00,80223.81,True,H4,80144.8,458.0649999999992,1328.642857142855
3936,2025-04-08 03:30:00,79860.15,False,H1,79835.81,454.970714285713,1328.642857142855
3939,2025-04-08 04:15:00,80187.86,True,H1,80236.79,438.9985714285722,1130.5599999999988
3942,2025-04-08 05:00:00,79829.77,False,H1,79803.28,365.85000000000167,1054.135
3945,2025-04-08 05:45:00,79829.77,False,H1,79826.56,327.6192857142866,1054.135
3948,2025-04-08 06:30:00,79515.68,False,H1,79521.07,321.1207142857155,1003.7050000000007
3956,2025-04-08 08:30:00,79181.75,False,H4,79196.51,297.08071428571463,875.5142857142876
3961,2025-04-08 09:45:00,78893.54,False,H1,78870.75,294.5228571428597,835.3528571428584
3974,2025-04-08 13:00:00,80055.32,True,H4,80025.32,344.4021428571442,763.2657142857186
3985,2025-04-08 15:45:00,78422.78,False,H1,78463.1,568.8392857142857,751.0571428571473
3986,2025-04-08 16:00:00,78123.58,False,H4,78153.87,562.346428571429,765.4985714285752
3993,2025-04-08 17:45:00,77293.56,False,H1,77258.18,604.5407142857138,806.3757142857181
4010,2025-04-08 22:00:00,76635.02,False,H1,76670.01,451.46214285714296,862.48142857143
4013,2025-04-08 22:45:00,76635.02,False,H1,76607.24,430.93785714285644,862.48142857143
4015,2025-04-08 23:15:00,76225.21,False,H4,76229.37,389.644285714286,872.327857142859
4026,2025-04-09 02:00:00,76112.45,False,H4,76062.35,596.8607142857145,1004.3014285714297
4045,2025-04-09 06:45:00,76754.53,True,H4,76785.3,550.1949999999987,961.3778571428577
4058,2025-04-09 10:00:00,77508.8,True,H1,77489.17,367.3607142857166,941.6228571428583
4060,2025-04-09 10:30:00,77096.03,False,H1,77061.51,326.52000000000095,941.6228571428583
4083,2025-04-09 16:15:00,77575.58,True,H1,77515.94,611.6900000000013,1040.9450000000008
4085,2025-04-09 16:45:00,78248.25,True,H4,78197.46,630.010714285716,1040.9450000000008
4090,2025-04-09 18:00:00,82292.99,True,H1,82328.79,896.7728571428587,1269.5821428571435
4104,2025-04-09 21:30:00,83023.44,True,H4,83033.55,531.9735714285707,1299.1571428571438
4105,2025-04-09 21:45:00,83324.79,True,H1,83352.16,506.2285714285691,1299.1571428571438
4110,2025-04-09 23:00:00,83023.44,True,H4,83095.8,418.1035714285691,1297.0892857142858
4114,2025-04-10 00:00:00,82583.45,False,H1,82536.57,362.07285714285536,1298.7714285714287
4125,2025-04-10 02:45:00,82273.94,False,H1,82249.51,260.59428571428515,1168.700714285715
4134,2025-04-10 05:00:00,82108.61,True,H1,82112.1,264.40928571428543,1037.8514285714284
4138,2025-04-10 06:00:00,82289.56,True,H1,82283.95,259.39642857142877,985.143571428571
4140,2025-04-10 06:30:00,81923.23,False,H1,81930.58,245.38785714285768,985.143571428571
4143,2025-04-10 07:15:00,81855.56,False,H1,81821.61,257.28571428571325,719.2764285714283
4152,2025-04-10 09:30:00,81860.54,True,H1,81829.47,313.88714285714167,653.3371428571409
4154,2025-04-10 10:00:00,82109.43,True,H1,82097.33,310.7557142857123,605.0328571428545
4187,2025-04-10 18:15:00,79608.54,True,H1,79652.03,661.413571428571,966.9435714285688
4203,2025-04-10 22:15:00,79613.63,False,H1,79639.1,311.14714285714064,940.2942857142833
4205,2025-04-10 22:45:00,79613.63,False,H1,79633.77,287.3607142857124,940.2942857142833
4206,2025-04-10 23:00:00,79469.42,False,H1,79429.99,277.77642857142615,911.7357142857124
4212,2025-04-11 00:30:00,79292.47,False,H4,79343.34,237.4985714285701,925.8107142857136
4214,2025-04-11 01:00:00,79292.47,False,H4,79338.75,277.97428571428463,997.163571428571
4216,2025-04-11 01:30:00,79691.16,True,H1,79698.34,294.86999999999745,997.163571428571
4220,2025-04-11 02:30:00,80405.59,True,H1,80387.63,376.33142857142644,970.3635714285701
4224,2025-04-11 03:30:00,80790.79,True,H1,80769.29,379.3292857142837,930.7185714285703
4229,2025-04-11 04:45:00,80866.28,True,H4,80836.96,352.509285714284,872.0792857142836
4239,2025-04-11 07:15:00,80866.28,True,H4,80872.18,285.6292857142866,615.9692857142852
4240,2025-04-11 07:30:00,81333.98,True,H1,81339.4,305.51428571428653,615.9692857142852
4242,2025-04-11 08:00:00,81423.8,True,H4,81443.16,358.28428571428645,649.211428571428
4258,2025-04-11 12:00:00,81984.58,False,H1,81974.58,355.22000000000116,749.9621428571419
4279,2025-04-11 17:15:00,83013.65,True,H1,82977.34,521.0971428571439,932.9864285714284
4282,2025-04-11 18:00:00,84070.65,True,H1,84017.77,472.9771428571424,955.6135714285722
4291,2025-04-11 20:15:00,84007.23,True,H1,83971.8,378.577857142859,942.0114285714299
